#,company,domain,hq_country,niche,employees_est,size_band,tag,affordability,why_f1,already_in_earlier_list,source_batch
287,O'Hara Technologies,ohartech.com,Canada,Tablet coating & pharma finishing equipment,~120,100-250,sentiment,"Private, estimated revenue in the $20-30M range from tablet-coating equipment exports",O'Hara's coating systems serve pharma manufacturers with the enterprise budgets F1 hospitality is built to reach.,,V18
288,P.E. Labellers,pelabellers.it,Italy,Labeling machinery for beverage bottles,~600,250-1k,sentiment,"Private, family-owned; estimated revenue ~€150M from global labeling-machinery exports",P.E. Labellers' machines label the beverage bottles of brands already active in F1 hospitality.,,V18
289,Paxiom Group,paxiom.com,Canada,Packaging machinery integration,~150,100-250,sentiment,"Private, estimated revenue ~$30-50M in packaging-automation integration",Paxiom integrates packaging lines for food/CPG brands adjacent to F1's sponsor roster.,,V18
290,Pearson Packaging Systems,pearsonpkg.com,USA,Case packing & palletizing machinery,~200,100-250,sentiment,"Private, estimated revenue ~$50-70M from packaging-automation exports",Pearson's case packers/palletizers automate end-of-line for F1-sponsor-adjacent CPG brands.,,V18
291,Petkus Technologie,petkus.com,Germany,Seed & grain processing machinery,~500,250-1k,sentiment,"Private, family-owned; estimated revenue ~€100M from global seed-processing equipment exports",Petkus's seed-processing lines serve agribusiness customers with export ambitions F1's global reach could support.,,V18
292,REA Elektronik (REA JET),rea-jet.com,Germany,Industrial laser & inkjet coding,~250,250-1k,sentiment,"Private, estimated revenue ~€60M in coding/marking equipment",REA JET's coders mark packaging for global CPG brands — a growth story that could use F1 hospitality to reach enterprise buyers.,,V18
293,Robopac (Aetna Group),robopac.com,Italy,Stretch wrapping machinery,~800,250-1k,sentiment,"Private, part of Aetna Group; estimated group revenue ~€200M",Robopac's wrapping systems protect the shipments of European CPG brands — Italian engineering-pride pitch.,,V18
294,Ronchi Mario,ronchimario.it,Italy,Filling & capping machinery for cosmetics/pharma/food,~200,100-250,sentiment,"Private, family-owned; estimated revenue ~€50-80M in filling-machinery exports",Ronchi's filling lines serve cosmetics and food brands with hospitality-driven B2B sales cycles that F1 caters to.,,V18
295,Rondo AG,rondo-online.com,Switzerland,Bakery dough processing machinery,~400,250-1k,sentiment,"Private, family-owned; estimated revenue ~CHF100M from global bakery-equipment exports",Rondo's dough lines equip bakery brands adjacent to F1's sponsor base — Swiss precision-engineering pride.,,V18
296,Sesotec GmbH,sesotec.com,Germany,Metal detection & inspection for food packaging,~500,250-1k,sentiment,"Private, estimated revenue ~€100M+ from global inspection-equipment exports",Sesotec's inspection systems verify packaged food products for global CPG brands active in F1 sponsorship circles.,,V18
297,Simonelli Group,simonelligroup.it,Italy,Commercial espresso & coffee machines,~550,250-1k,sentiment,Private; estimated revenue ~€150M in commercial coffee-machine exports,Simonelli's espresso machines serve the hospitality/coffee-service sector already active in premium sports sponsorship.,,V18
298,Skiold A/S,skiold.com,Denmark,Feed processing & grain handling equipment,~200,100-250,sentiment,"Private, estimated revenue ~€50M from global feed/grain-equipment exports",Skiold's feed-processing systems serve agribusiness exporters with global ambitions F1's reach could support.,,V18
299,Squid Ink Manufacturing,squidink.com,USA,Industrial inkjet coding & marking systems,~150,100-250,sentiment,Privately held (part of Engage Technologies Corporation); estimated revenue in the $30-50M range for coding/marking equipment,Squid Ink's coders serve the same production lines as larger F1-sponsor-adjacent coding rivals — a growth opportunity via motorsport visibility.,,V18
300,Star Refrigeration,star-ref.co.uk,UK,Industrial refrigeration & cold-chain engineering,~600,250-1k,sentiment,"Private, employee-owned; estimated revenue ~GBP150M. Below hard revenue gate — sentiment-tier inclusion on niche cold-chain credibility.",Star's natural-refrigerant cold-chain systems fit a sustainability-linked sponsorship story tied to F1's British teams and Silverstone GP.,,W27
301,Steriline S.r.l.,steriline.it,Italy,Aseptic filling machinery for pharma,~200,100-250,sentiment,"Private, fast-growing; estimated revenue ~€50-70M from global aseptic-filling equipment exports",Steriline's aseptic fillers serve vaccine/injectable-drug manufacturers with premium B2B hospitality budgets.,,V18
302,Uteco Group,uteco.com,Italy,Flexo & gravure printing presses for flexible packaging,~500,250-1k,sentiment,"Private, family-owned; estimated revenue ~€150M from global printing-press exports",Uteco presses print packaging graphics for global CPG brands — Italian engineering pride resonates with F1's Monza fanbase.,,V18
303,VEMAG Maschinenbau,vemag.com,Germany,Meat & food filling/portioning machinery,~300,250-1k,sentiment,"Private, family-owned; estimated revenue ~€100M from global filling/portioning-machinery exports",VEMAG's portioning lines serve protein and food brands adjacent to F1's sponsor roster — German engineering-pride story.,,V18
304,Vigan Engineering,vigan.com,Belgium,Grain handling & port-loading equipment,~150,100-250,sentiment,"Private, estimated revenue ~€40-60M from global grain-handling equipment exports",Vigan's grain-handling systems serve global agri exporters seeking international brand visibility.,,V18
305,Wulftec International,wulftec.com,Canada,Stretch wrapping & palletizing equipment,~500,250-1k,sentiment,"Private, estimated revenue ~$100-150M in stretch-wrap equipment exports",Wulftec's wrapping systems protect the shipments of F1-sponsor-adjacent CPG brands — Canadian export growth story.,,V18
306,Zanotti S.p.A,zanotti.com,Italy,Industrial & commercial refrigeration equipment,~600,250-1k,sentiment,Private; estimated revenue ~EUR150M. Below hard revenue gate — sentiment-tier inclusion on niche refrigeration credibility.,Zanotti's refrigeration units serve Italian food-processing/logistics customers — home-market tie to F1's Italian teams and Monza GP.,,W27
307,Zero Zone Inc,zero-zone.com,USA,Commercial refrigeration & cold-chain equipment,~800,250-1k,sentiment,Private; estimated revenue ~$200M. Meets gate (a) revenue (estimate) — verify before outreach.,Zero Zone's refrigerated display cases serve the grocery/foodservice cold chain adjacent to F1's CPG sponsor base.,,W27
